"user_id","movie_id","rating","timestamp"
"490","302","4","1997-09-28 06:39:25"
"464","302","5","1997-11-01 03:23:46"
"134","302","2","1998-04-04 23:22:30"
"640","302","5","1998-02-21 01:52:51"
"619","302","4","1998-01-28 02:13:20"
"52","302","4","1997-12-24 00:07:45"
"717","302","5","1998-01-12 21:46:39"
"74","302","4","1998-02-24 15:13:39"
"69","302","4","1997-12-13 15:31:49"
"271","302","5","1998-01-26 19:53:50"
"364","302","4","1997-10-04 02:15:09"
"177","302","4","1997-11-21 16:39:39"
"704","302","4","1998-04-01 02:16:55"
"401","302","3","1998-03-27 20:44:24"
"474","302","5","1998-02-19 18:56:55"
"207","302","4","1998-04-05 06:51:58"
"655","302","4","1998-02-14 02:52:00"
"758","302","5","1997-12-23 03:41:38"
"818","302","5","1998-04-06 13:44:24"
"284","302","4","1998-01-20 20:41:46"
"473","302","4","1997-10-29 20:27:04"
"669","302","4","1998-03-29 14:49:08"
"720","302","5","1998-03-30 12:56:48"
"788","302","4","1997-11-30 05:22:06"
"216","302","5","1997-12-12 22:48:33"
"747","302","5","1998-02-28 03:54:51"
"853","302","4","1997-11-12 19:57:49"
"755","302","4","1997-12-19 22:16:11"
"151","302","3","1997-11-14 16:11:00"
"328","302","4","1998-01-17 13:39:40"
"828","302","4","1998-03-31 21:36:06"
"445","302","1","1998-03-29 19:19:55"
"329","302","5","1998-04-04 01:59:51"
"838","302","4","1998-02-09 21:44:19"
"664","302","4","1997-10-10 22:38:13"
"894","302","4","1997-11-18 23:34:01"
"388","302","5","1998-02-02 16:48:42"
"733","302","4","1997-11-14 19:16:51"
"808","302","5","1998-01-04 21:39:46"
"871","302","5","1998-02-23 00:16:10"
"889","302","4","1997-11-22 05:28:38"
"370","302","5","1997-11-13 15:16:22"
"399","302","4","1997-12-17 06:28:21"
"389","302","5","1997-11-19 05:00:33"
"463","302","5","1997-10-20 22:00:35"
"751","302","4","1998-03-02 20:34:53"
"448","302","5","1998-04-06 18:28:57"
"833","302","3","1998-01-15 01:44:30"
"158","302","4","1997-11-21 17:09:53"
"592","302","5","1997-12-20 08:42:05"
"787","302","3","1998-03-04 02:38:43"
"676","302","5","1998-04-16 00:07:04"
"713","302","4","1998-03-02 23:40:40"
"775","302","3","1998-03-27 21:05:42"
"865","302","5","1997-11-21 20:03:34"
"696","302","5","1998-02-02 07:13:52"
"428","302","5","1998-01-27 23:27:31"
"809","302","5","1998-03-27 22:12:23"
"870","302","4","1997-11-05 13:48:24"
"458","302","5","1998-02-02 04:38:34"
"896","302","2","1998-02-11 00:33:54"
"866","302","2","1998-03-30 01:22:35"
"743","302","5","1997-12-04 23:14:27"
"422","302","3","1997-10-18 08:17:30"
"913","302","4","1997-11-29 09:04:57"
"416","302","5","1998-04-22 03:02:07"
"740","302","5","1997-11-14 15:59:47"
"210","302","5","1998-03-16 14:43:35"
"744","302","5","1997-12-03 17:57:00"
"802","302","4","1997-10-04 17:02:12"
"451","302","3","1997-11-08 18:10:47"
"615","302","4","1997-11-13 18:58:20"
"605","302","4","1997-11-12 20:05:32"
"535","302","3","1997-11-15 18:04:23"
"547","302","5","1998-03-30 18:29:35"
"827","302","4","1997-12-15 15:55:56"
"782","302","3","1998-04-02 06:14:58"
"752","302","5","1998-03-29 21:54:11"
"526","302","5","1998-01-24 22:44:20"
"363","302","5","1998-04-02 05:06:11"
"656","302","3","1998-04-11 18:14:10"
"71","302","3","1997-11-30 04:26:55"
"845","302","3","1998-01-21 19:02:54"
"920","302","4","1998-01-08 00:35:01"
"249","302","4","1997-11-15 05:23:58"
"657","302","2","1998-01-08 05:28:11"
"819","302","5","1998-01-05 15:01:52"
"905","302","5","1998-01-16 20:34:30"
"480","302","4","1998-03-29 21:38:59"
"854","302","3","1997-12-22 17:30:36"
"524","302","5","1998-01-08 19:23:26"
"934","302","4","1998-03-29 16:19:27"
"240","302","5","1998-01-26 00:45:36"
"537","302","4","1998-01-28 23:00:46"
"801","302","4","1998-03-19 18:37:25"
"485","302","5","1998-03-27 23:13:43"
"902","302","3","1997-11-13 23:18:29"
"624","302","4","1998-01-19 13:11:02"
"626","302","4","1997-11-05 23:07:22"
"860","302","4","1997-10-05 17:55:39"
"556","302","4","1997-12-14 21:37:17"
"454","302","4","1997-12-12 20:25:26"
"724","302","3","1998-01-02 16:03:16"
"851","302","5","1998-02-27 00:40:54"
"560","302","5","1997-11-19 21:31:27"
"48","302","4","1997-11-13 15:29:14"
"654","302","5","1998-02-19 04:36:04"
"668","302","5","1997-12-07 19:40:12"
"564","302","3","1998-03-01 02:13:35"
"115","302","4","1997-12-03 17:19:19"
"278","302","3","1998-03-30 21:55:59"
"791","302","4","1997-11-13 19:05:40"
"688","302","5","1998-01-07 06:10:25"
"587","302","3","1998-04-18 03:42:36"
"883","302","5","1998-04-04 12:03:30"
"863","302","4","1998-03-07 16:41:50"
"770","302","2","1997-10-04 13:26:08"
"880","302","5","1997-11-22 02:40:51"
"806","302","4","1997-12-17 18:48:33"
"160","302","5","1997-10-28 22:34:34"
"846","302","5","1998-01-04 20:47:41"
"926","302","4","1998-02-24 20:21:53"
"617","302","4","1998-01-03 00:48:31"
"940","302","4","1998-01-14 18:08:36"
"695","302","4","1998-03-02 02:30:36"
"745","302","4","1997-11-21 14:27:55"
"877","302","2","1997-12-21 03:47:34"
"784","302","5","1998-03-31 23:29:48"
"40","302","3","1998-03-04 19:54:43"
"651","302","5","1997-11-12 15:34:40"
"841","302","5","1998-03-05 03:02:39"
"842","302","5","1998-03-30 00:30:34"
"393","302","4","1998-03-31 17:16:49"
"39","302","5","1998-04-01 03:09:48"
"380","302","5","1998-01-22 14:02:22"
"836","302","5","1998-01-25 18:38:26"
"781","302","5","1997-11-15 22:44:22"
"875","302","5","1997-10-10 06:24:54"
"820","302","5","1998-02-20 06:08:26"
"616","302","5","1998-03-30 02:21:57"
"915","302","4","1998-03-27 20:19:25"
"772","302","5","1997-10-22 15:20:25"
"2","302","5","1998-02-27 04:01:24"
"185","302","4","1997-12-30 23:57:47"
"903","302","4","1998-03-31 21:41:01"
"332","302","5","1998-04-19 23:07:44"
"611","302","5","1998-04-03 20:41:13"
"467","302","4","1997-11-14 18:28:47"
"544","302","5","1998-01-14 16:25:35"
"486","302","5","1997-11-18 17:26:13"
"812","302","3","1997-10-23 16:45:09"
"551","302","3","1998-04-17 01:09:49"
"919","302","4","1997-10-03 23:10:45"
"475","302","3","1998-04-01 17:18:03"
"931","302","4","1998-03-27 21:57:56"
"710","302","4","1997-12-14 01:33:44"
"147","302","4","1998-01-23 22:17:25"
"673","302","3","1998-03-01 21:15:42"
"874","302","5","1998-02-28 02:14:58"
"635","302","4","1997-11-07 04:56:27"
"344","302","5","1998-01-14 21:45:59"
"417","302","3","1997-11-16 02:06:39"
"898","302","4","1998-02-24 04:29:27"
"22","377","1","1997-11-07 07:18:36"
"5","377","1","1997-11-06 19:30:15"
"314","377","3","1997-10-26 18:36:22"
"13","377","1","1997-12-17 22:53:39"
"222","377","1","1997-12-02 10:56:45"
"393","377","3","1998-03-12 18:43:20"
"405","377","1","1998-01-23 09:28:10"
"468","377","2","1997-09-26 15:41:43"
"846","377","2","1998-01-04 21:42:35"
"642","377","3","1998-02-04 05:23:29"
"798","377","3","1997-09-30 17:04:21"
"705","377","4","1997-12-29 20:37:37"
"648","377","3","1998-01-15 16:30:37"
"244","51","2","1997-11-27 05:02:03"
"85","51","2","1997-11-13 20:59:42"
"201","51","2","1998-01-07 02:39:11"
"198","51","3","1998-01-07 21:27:35"
"330","51","5","1997-10-11 05:12:33"
"194","51","4","1997-11-14 23:23:13"
"1","51","4","1997-11-03 07:47:55"
"230","51","4","1997-11-25 19:08:57"
"236","51","5","1998-03-17 06:38:29"
"56","51","3","1998-04-15 21:53:06"
"152","51","4","1997-12-18 20:21:26"
"256","51","4","1997-12-15 05:52:15"
"16","51","4","1997-10-24 20:53:10"
"137","51","1","1997-12-06 18:40:05"
"145","51","3","1997-09-26 11:19:46"
"345","51","5","1998-01-16 23:35:44"
"224","51","4","1998-02-21 23:40:57"
"151","51","4","1997-11-14 21:30:55"
"72","51","4","1997-11-20 14:42:26"
"416","51","5","1998-04-22 02:41:35"
"11","51","4","1998-04-06 23:47:19"
"43","51","1","1998-01-04 23:29:22"
"13","51","3","1997-12-17 22:56:59"
"59","51","5","1998-02-23 03:54:55"
"454","51","2","1998-02-23 20:52:38"
"269","51","2","1998-04-01 17:18:31"
"468","51","3","1997-09-26 17:03:06"
"405","51","1","1998-01-23 09:09:37"
"561","51","3","1998-01-26 10:33:54"
"504","51","4","1998-02-18 22:01:00"
"184","51","4","1998-03-14 20:57:49"
"7","51","2","1998-03-31 14:03:04"
"301","51","4","1997-12-14 05:55:28"
"437","51","1","1997-11-24 14:44:04"
"532","51","5","1998-02-28 03:09:25"
"417","51","3","1997-11-16 02:48:46"
"655","51","2","1998-02-16 06:47:57"
"639","51","2","1998-03-30 06:33:33"
"92","51","4","1997-10-02 17:11:45"
"276","51","3","1997-09-20 21:30:25"
"484","51","4","1998-03-29 18:08:30"
"472","51","5","1997-10-04 16:15:08"
"682","51","5","1998-02-26 18:29:00"
"450","51","4","1997-12-17 16:49:18"
"393","51","4","1998-02-17 20:14:16"
"222","51","3","1997-12-02 10:50:16"
"586","51","4","1998-01-06 05:58:56"
"788","51","4","1997-11-30 06:06:58"
"627","51","5","1997-11-14 18:07:46"
"588","51","4","1998-03-16 05:33:15"
"95","51","4","1997-11-10 21:45:53"
"271","51","4","1998-01-26 21:16:26"
"690","51","3","1997-12-03 20:22:23"
"457","51","5","1997-12-17 22:28:54"
"178","51","4","1997-12-22 22:00:21"
"870","51","2","1997-11-16 21:08:20"
"593","51","3","1997-10-01 02:13:02"
"899","51","1","1998-01-06 21:33:07"
"916","51","2","1997-11-29 23:20:58"
"311","51","4","1998-01-09 17:13:30"
"642","51","5","1998-01-30 03:49:32"
"268","51","3","1997-10-01 22:33:22"
"790","51","3","1998-01-18 20:43:13"
"721","51","4","1997-10-18 02:17:18"
"943","51","1","1998-02-28 04:28:08"
"94","51","3","1998-04-04 20:17:06"
"610","51","5","1998-02-28 22:05:23"
"881","51","5","1997-10-11 03:01:29"
"293","51","3","1998-03-03 06:47:54"
"867","51","3","1997-11-21 02:25:42"
"712","51","3","1997-09-22 19:41:33"
"328","51","3","1998-01-17 14:30:17"
"922","51","4","1998-04-01 16:34:11"
"320","51","5","1998-01-14 04:09:52"
"896","51","2","1998-02-11 01:19:11"
"378","51","3","1997-11-24 00:59:55"
"551","51","5","1998-04-17 03:46:20"
"632","51","4","1997-11-13 22:12:46"
"846","51","4","1998-01-04 21:25:21"
"711","51","4","1997-11-20 02:59:38"
"878","51","4","1997-11-30 05:53:59"
"166","346","1","1998-02-02 05:33:16"
"271","346","4","1998-01-26 19:53:50"
"197","346","3","1998-04-01 05:37:50"
"94","346","4","1998-04-04 21:30:10"
"293","346","3","1998-03-03 05:46:44"
"71","346","4","1998-01-17 05:50:48"
"125","346","1","1998-04-17 17:56:40"
"99","346","4","1998-01-24 21:46:55"
"130","346","4","1998-01-12 16:48:24"
"287","346","5","1998-02-22 19:50:40"
"145","346","5","1998-01-03 15:17:18"
"235","346","4","1998-03-11 22:14:43"
"294","346","3","1998-03-07 03:29:37"
"156","346","3","1998-02-22 22:12:41"
"363","346","4","1998-04-02 05:09:06"
"284","346","4","1998-01-20 20:44:25"
"179","346","3","1998-04-09 19:51:29"
"146","346","4","1998-04-01 19:06:31"
"269","346","2","1998-04-01 15:49:17"
"49","346","4","1998-02-21 12:52:07"
"104","346","3","1998-02-25 21:29:32"
"214","346","3","1998-04-02 18:45:35"
"288","346","5","1998-02-01 22:29:15"
"116","346","4","1998-02-01 05:16:37"
"299","346","3","1998-01-29 19:17:16"
"334","346","5","1998-04-02 19:10:09"
"133","346","3","1998-03-22 17:42:57"
"126","346","3","1998-02-19 02:02:15"
"392","346","4","1998-03-27 22:23:57"
"458","346","4","1998-03-08 02:18:59"
"511","346","4","1998-03-15 23:31:26"
"416","346","4","1998-02-01 06:29:52"
"474","346","5","1998-02-19 18:58:08"
"526","346","3","1998-01-24 22:44:20"
"546","346","5","1998-01-18 16:07:14"
"414","346","5","1998-01-17 01:03:57"
"285","346","4","1998-03-22 19:37:36"
"241","346","3","1998-02-12 02:11:22"
"385","346","3","1998-01-03 01:40:02"
"561","346","5","1998-01-26 09:27:42"
"425","346","5","1998-03-19 22:23:18"
"624","346","3","1998-01-19 13:11:02"
"445","346","5","1998-03-29 19:47:49"
"142","346","5","1998-02-28 04:23:35"
"542","346","3","1998-02-03 18:55:49"
"631","346","4","1998-02-26 03:50:04"
"221","346","5","1998-01-17 23:55:00"
"456","346","5","1998-02-11 02:56:05"
"646","346","2","1998-02-26 21:26:32"
"353","346","4","1998-04-01 03:52:37"
"171","346","4","1998-03-27 21:40:35"
"206","346","5","1998-02-22 20:39:41"
"665","346","2","1998-01-08 20:04:57"
"149","346","4","1997-12-30 20:10:58"
"397","346","4","1998-03-17 22:03:50"
"201","346","4","1998-01-06 18:19:26"
"418","346","2","1998-03-30 18:29:55"
"702","346","1","1998-01-25 22:28:26"
"276","346","4","1998-01-18 21:39:05"
"141","346","1","1998-02-02 19:26:53"
"466","346","3","1998-03-19 04:50:56"
"532","346","5","1998-01-25 20:54:50"
"655","346","4","1998-02-26 06:31:53"
"13","346","4","1998-01-01 16:02:32"
"657","346","4","1998-01-08 05:42:42"
"656","346","3","1998-04-11 18:14:48"
"369","346","4","1998-03-09 07:18:10"
"319","346","3","1998-03-13 19:07:06"
"724","346","1","1998-01-02 16:15:03"
"54","346","4","1998-03-22 23:11:43"
"783","346","5","1998-01-09 06:13:44"
"782","346","2","1998-04-02 06:17:34"
"695","346","5","1998-03-02 02:33:31"
"537","346","3","1998-01-28 23:02:24"
"619","346","3","1998-01-28 02:13:42"
"551","346","4","1998-04-17 01:12:27"
"595","346","4","1998-02-08 06:49:36"
"611","346","5","1998-04-03 20:42:32"
"389","346","4","1998-01-24 22:35:15"
"548","346","4","1998-03-27 23:50:24"
"616","346","3","1998-03-30 02:22:38"
"112","346","5","1998-03-31 01:33:00"
"871","346","3","1998-02-23 00:14:19"
"482","346","3","1998-02-16 15:47:02"
"322","346","3","1998-02-12 20:00:11"
"640","346","4","1998-02-01 17:22:22"
"592","346","4","1998-01-20 07:08:18"
"752","346","4","1998-03-29 21:46:23"
"894","346","4","1998-01-05 21:46:36"
"574","346","4","1998-03-30 17:29:22"
"880","346","5","1998-04-19 03:55:28"
"758","346","2","1997-12-26 01:22:48"
"489","346","5","1998-03-31 16:48:24"
"485","346","4","1998-03-27 23:22:47"
"863","346","5","1998-03-07 16:41:51"
"845","346","3","1998-01-21 19:04:53"
"851","346","5","1998-01-15 02:31:39"
"883","346","4","1998-04-04 12:02:33"
"819","346","5","1998-01-05 15:01:27"
"710","346","4","1998-01-02 01:45:02"
"818","346","4","1998-04-06 13:46:04"
"920","346","4","1998-01-08 00:36:08"
"557","346","2","1998-01-09 14:48:41"
"834","346","3","1998-03-25 21:09:54"
"578","346","3","1998-02-11 20:35:35"
"805","346","4","1998-01-02 18:33:27"
"874","346","3","1998-02-28 02:15:47"
"40","346","2","1998-03-04 19:55:58"
"915","346","2","1998-03-27 20:21:10"
"833","346","5","1998-01-15 01:45:44"
"544","346","4","1998-01-14 16:25:35"
"100","346","3","1998-03-31 20:20:30"
"913","346","3","1997-12-26 04:26:46"
"936","346","4","1998-02-07 06:04:05"
"903","346","3","1998-03-31 21:39:51"
"682","346","2","1998-02-26 18:38:40"
"784","346","4","1998-03-31 23:31:17"
"683","346","4","1998-04-22 23:05:47"
"768","346","3","1998-01-03 13:38:25"
"339","346","5","1998-03-27 20:57:35"
"519","346","4","1998-01-27 19:27:02"
"462","346","1","1998-02-01 20:45:28"
"729","346","1","1998-04-22 23:02:48"
"3","346","5","1998-03-07 02:24:15"
"808","346","5","1998-01-04 21:39:46"
"828","346","4","1998-03-31 21:36:07"
"298","474","4","1998-01-07 14:20:06"
"77","474","5","1998-01-13 23:00:07"
"276","474","5","1998-03-06 09:01:44"
"318","474","4","1998-01-11 05:15:42"
"14","474","4","1998-03-26 03:05:57"
"188","474","4","1997-09-24 03:44:34"
"248","474","2","1998-01-11 16:04:32"
"60","474","5","1997-12-28 16:20:28"
"327","474","3","1998-02-17 19:33:06"
"73","474","5","1998-02-28 00:20:00"
"269","474","4","1998-04-01 16:40:23"
"213","474","2","1997-11-08 02:20:35"
"95","474","4","1997-11-26 19:01:49"
"334","474","3","1998-04-02 19:44:17"
"215","474","4","1998-04-01 12:50:22"
"235","474","5","1998-03-11 22:25:12"
"325","474","5","1998-04-02 00:53:12"
"272","474","5","1997-11-13 20:59:13"
"343","474","5","1997-10-09 14:17:57"
"76","474","5","1997-09-29 01:57:58"
"96","474","4","1998-01-10 03:31:35"
"321","474","4","1997-11-13 16:30:07"
"293","474","5","1998-03-03 06:14:45"
"385","474","5","1997-12-07 21:38:59"
"118","474","5","1997-09-27 18:22:51"
"382","474","5","1997-10-04 06:39:59"
"268","474","5","1997-09-26 21:35:18"
"290","474","3","1997-11-25 16:10:04"
"44","474","4","1997-11-01 01:25:32"
"383","474","5","1998-03-29 17:37:52"
